1.122558	-3.770538
1.142485	-4.844221
1.161729	-5.148784
1.165098	-5.306453
1.180406	-6.251648
1.198178	-7.941490
1.201692	-8.347632
1.214751	-11.357202
1.220677	-12.156782
1.229402	-18.744428
1.231567	-24.358244
1.237326	-23.396237
1.239352	-83.323264
1.240100	-338.639814
1.240285	88.867203
1.238345	74.923703
1.235897	44.259192
1.230289	33.796281
1.212284	21.462741
1.206259	8.903082
1.204813	29.124224
1.198881	24.818590
1.186137	19.404678
1.179928	46.506786
1.177210	34.624690
1.174189	38.879393
1.163237	63.810083
1.159865	64.908906
1.159278	61.721998
1.154851	69.313798
1.152582	87.336802
1.151184	197.366274
1.150003	112.720780
1.148601	136.136262
1.150203	422.504583
1.150337	-700.968670
1.154219	1147.127173
1.158485	-182.968180
1.160893	-91.311108
1.171306	-81.499343
1.178847	-55.995164
1.186900	-47.215208
1.212950	-50.755643
1.217170	-28.553623
1.287808	-51.294567
1.310353	1.038901
1.405015	-54.552028
1.419189	-32.917082
-1.557842	1375.092590
-1.228928	797.196657
-0.921725	13.228207
-0.680470	-5.323281
-0.268927	-12.562901
-0.140709	-6.467167
0.112890	-0.422739
0.173296	-18.196156
0.302188	-27.983204
0.339092	-84.268585
0.403141	-37.646224
0.429268	-65.848398
0.458241	-116.152563
0.491277	-145.734768
0.511653	-40.972401
0.513369	-223.312997
0.526364	-206.337937
0.529484	-401.487042
0.539614	234.807759
0.540282	721.933436
0.543266	251.408896
0.543785	205.871120
0.544426	111.638712
0.542362	81.316266
0.542870	75.353746
0.539119	61.611456
0.535777	49.081750
0.535812	33.201055
0.524145	29.010277
0.523397	31.006512
0.516240	35.737612
0.509051	21.452616
0.501849	20.051437
0.500685	24.454442
0.492131	14.570894
0.483402	38.194414
0.474506	17.012092
0.471113	0.012888
0.466240	-10.888873
0.458540	-36.819993
0.446060	-107.251171
0.444791	-70.147523
0.441802	59.821789
0.439835	21.440563
0.439448	-12.797276
0.439950	23.846511
0.443848	9.327821
0.446228	10.640808
0.452968	11.708301
0.458170	19.079654
0.470779	14.039734
0.473062	21.855743
0.489789	20.173515
0.507865	17.443787
0.513963	28.366434
0.526791	30.139642
0.546349	11.303604
0.566937	24.074212
0.588328	23.999406
0.595635	32.884870
0.610936	32.384744
0.634528	34.139931
0.657265	24.569940
0.660601	37.481610
0.689743	35.559533
0.695051	34.862384
0.724551	22.507436
0.749648	20.125601
0.772639	15.904968
0.777204	24.136591
0.793601	14.717201
0.813015	13.835897
0.832170	7.451946
0.850268	-24.013501
0.868580	4.759204
0.886722	3.138188
0.923449	2.500845
0.961549	3.125046
0.981416	2.212519
1.023007	2.905519
1.044832	5.623653
1.067294	4.875095
1.084137	5.269728
1.090833	3.344832
1.114775	14.899776
1.139587	6.670177
1.153089	4.163220
1.165706	4.046518
1.192543	2.131066
1.216042	-0.342044
1.249322	4.680032
1.274506	2.765760
1.279903	-2.215334
1.312171	-7.145839
1.333344	0.939086
1.382573	1.623732
1.392899	0.874109
1.421165	-0.276514
1.456011	10.290391
1.462363	-42.287139
1.506530	-1645.120296
1.523874	-1553.898007
1.553788	-1437.054336
-1.546280	1.419169
-1.537158	-0.356657
-1.482823	14.422920
-1.470149	-0.599382
-1.424713	3.467516
-1.390886	1.152694
-1.362268	-0.627922
-1.307562	1.269621
-1.295812	0.445693
-1.224571	2.434511
-1.220725	-1.392588
-1.148252	0.698073
-1.132519	-5.801889
-1.067451	-4.532039
-1.042392	-4.805673
-0.953934	-4.779939
-0.889276	-0.955352
-0.865224	-1.714652
-0.791124	-0.475028
-0.778287	-2.173345
-0.691498	-18.129569
-0.687888	-2.506422
-0.607725	-2.836477
-0.579284	-3.213324
-0.526319	-4.001857
-0.446934	-11.739104
-0.370156	-16.017028
-0.353253	-31.394079
-0.296424	-28.209130
-0.095362	6.072670
-0.035664	2.467554
-0.032785	-1.564003
0.020370	2.310928
0.061346	1.665608
0.072865	-2.984640
0.122037	-0.603711
0.148764	-6.949491
0.167955	-3.935882
0.251755	1.747157
0.290232	2.241883
0.318720	2.120387
0.326657	-3.557291
0.361234	-6.899484
0.394143	4.812745
0.405304	-4.335265
0.425552	-3.444963
0.455184	40.606688
0.484012	3.352081
0.494200	-4.427211
0.510851	-3.291218
0.536671	-6.325274
0.561577	-12.311346
0.584731	-17.830372
0.607134	-8.561678
0.649525	-2.305500
0.660825	-6.325050
0.669173	5.027247
0.706607	8.778693
0.724494	9.203358
0.742043	16.793156
0.748753	23.080184
0.758827	35.765715
0.775349	42.509156
0.792103	58.642756
0.808650	69.810559
0.825015	58.947133
0.841677	68.608129
0.858653	59.903305
0.876413	64.105253
0.894967	89.910044
0.901515	65.870580
0.915244	70.622060
0.937723	46.911732
0.949255	57.962354
0.963832	61.603021
