7186	-4591
7226	-4586
7266	-4576
7273	-4574
7306	-4561
7346	-4539
7354	-4534
7386	-4508
7401	-4494
7426	-4464
7433	-4454
7456	-4414
7466	-4394
7474	-4374
7488	-4334
7499	-4294
7506	-4264
7516	-4214
7537	-4094
7545	-4054
7546	-4047
7552	-4014
7570	-3934
7580	-3894
7586	-3873
7591	-3854
7615	-3774
7626	-3742
7629	-3734
7643	-3694
7659	-3654
7666	-3636
7675	-3614
7692	-3574
7706	-3545
7711	-3534
7731	-3494
7746	-3465
7752	-3454
7774	-3414
7786	-3393
7797	-3374
7822	-3334
7826	-3327
7866	-3267
7875	-3254
7903	-3214
7906	-3211
7934	-3174
7966	-3134
7986	-3110
8000	-3094
8026	-3065
8037	-3054
8066	-3024
8076	-3014
8106	-2985
8117	-2974
8146	-2948
8162	-2934
8186	-2914
8226	-2882
8262	-2854
8266	-2851
8306	-2822
8317	-2814
8375	-2774
8386	-2767
8426	-2741
8437	-2734
8466	-2716
8505	-2694
8506	-2693
8546	-2672
8581	-2654
8586	-2651
8666	-2615
8669	-2614
8706	-2600
8746	-2585
8780	-2574
8786	-2572
8826	-2560
8866	-2549
8906	-2539
8924	-2534
8946	-2529
8986	-2519
9066	-2497
9076	-2494
9106	-2484
9146	-2468
9177	-2454
9186	-2449
9226	-2424
9239	-2414
9266	-2390
9281	-2374
9306	-2340
9310	-2334
9330	-2294
9343	-2254
9346	-2241
9351	-2214
9355	-2174
9354	-2134
9349	-2094
9346	-2081
9339	-2054
9325	-2014
9306	-1979
9303	-1974
9272	-1934
9266	-1927
9226	-1894
9186	-1872
9146	-1856
9137	-1854
9106	-1846
9066	-1841
9026	-1838
8986	-1839
8946	-1841
8906	-1845
8826	-1857
8746	-1873
8706	-1882
8626	-1902
8586	-1913
8546	-1925
8517	-1934
8506	-1937
8466	-1951
8426	-1966
8405	-1974
8386	-1981
8346	-1998
8312	-2014
8266	-2037
8233	-2054
8226	-2058
8186	-2080
8161	-2094
8106	-2127
8095	-2134
8066	-2152
8032	-2174
8026	-2178
7986	-2204
7971	-2214
7946	-2231
7913	-2254
7906	-2259
7866	-2288
7857	-2294
7826	-2317
7804	-2334
7786	-2348
7753	-2374
7746	-2379
7706	-2412
7704	-2414
7666	-2447
7658	-2454
7626	-2483
7614	-2494
7574	-2534
7546	-2563
7536	-2574
7506	-2608
7501	-2614
7467	-2654
7466	-2656
7436	-2694
7426	-2708
7407	-2734
7379	-2774
7352	-2814
7346	-2823
7326	-2854
7251	-2974
7227	-3014
7226	-3016
7204	-3054
7186	-3085
7181	-3094
7159	-3134
7146	-3157
7137	-3174
7097	-3254
7079	-3294
7066	-3325
7062	-3334
7046	-3374
7031	-3414
7026	-3428
7017	-3454
7003	-3494
6991	-3534
6986	-3549
6978	-3574
6966	-3614
6955	-3654
6943	-3694
6932	-3734
6912	-3814
6906	-3837
6902	-3854
6884	-3934
6876	-3974
6869	-4014
6866	-4030
6862	-4054
6856	-4094
6852	-4134
6849	-4174
6847	-4214
6847	-4254
6849	-4294
6854	-4334
6862	-4374
6866	-4387
6875	-4414
6894	-4454
6906	-4472
6922	-4494
6946	-4518
6965	-4534
6986	-4548
7026	-4568
7042	-4574
7066	-4581
7106	-4589
