-1.54628	785.399112
-1.537158	780.604688
-1.482823	754.079225
-1.470149	748.953322
-1.424713	729.937857
-1.390886	716.731381
-1.362268	706.467566
-1.307562	688.893064
-1.295812	685.934084
-1.224571	666.726376
-1.220725	665.528678
-1.148252	649.267204
-1.132519	646.243507
-1.067451	634.908196
-1.042392	631.258985
-0.953934	619.302121
-0.889276	613.125466
-0.865224	611.059174
-0.791124	606.294827
-0.778287	605.593091
-0.691498	603.995996
-0.687888	603.494837
-0.607725	604.487234
-0.579284	604.947365
-0.526319	607.466423
-0.446934	613.514946
-0.370156	622.408399
-0.353253	624.835433
-0.296424	633.89931
-0.095362	684.362606
-0.035664	705.701979
-0.032785	706.632958
0.02037	728.404341
0.061346	747.659608
0.072865	753.25194
0.122037	779.047226
0.148764	795.034378
0.167955	806.60317
0.251755	862.440049
0.290232	890.495877
0.31872	912.193718
0.326657	918.841373
0.361234	947.396709
0.394143	976.094295
0.405304	986.148589
0.425552	1004.877165
0.455184	1034.59565
0.484012	1063.400766
0.4942	1074.862237
0.510851	1093.914862
0.536671	1124.314349
0.561577	1154.5771
0.584731	1186.352945
0.607134	1217.910027
0.649525	1281.127967
0.660825	1299.899767
0.669173	1313.537546
0.706607	1378.248129
0.724494	1410.528593
0.742043	1442.502828
0.748753	1455.559586
0.758827	1474.901999
0.775349	1506.984372
0.792103	1538.05555
0.80865	1568.850646
0.825015	1599.379978
0.841677	1628.988418
0.858653	1657.725311
0.876413	1685.002263
0.894967	1710.915407
0.901515	1718.592524
0.915244	1734.347398
0.937723	1754.916872
0.949255	1762.446391
0.963832	1771.203546
0.982624	1777.541566
0.996489	1780.482007
1.010659	1781.00645
1.035708	1777.255523
1.045189	1774.337942
1.058915	1768.517938
1.081003	1756.328224
1.122558	1721.944152
1.142485	1700.440541
1.161729	1675.040608
1.165098	1670.430827
1.180406	1645.65509
1.198178	1610.342694
1.201692	1602.783258
1.214751	1567.122984
1.220677	1548.79967
1.229402	1512.102027
1.231567	1500.339048
1.237326	1454.989229
1.239352	1432.820685
1.2401	1411.306341
1.240285	1368.927882
1.238345	1327.525526
1.235897	1296.887529
1.230289	1246.398214
1.212284	1126.457284
1.206259	1086.213151
1.204813	1079.317741
1.198881	1046.37446
1.186137	965.381008
1.179928	924.569344
1.17721	902.87058
1.174189	883.409842
1.163237	800.396707
1.159865	766.662087
1.159278	758.129835
1.154851	715.876248
1.152582	672.823712
1.151184	653.532764
1.150003	629.775112
1.148601	586.320842
1.150203	554.131301
1.150337	542.04848
1.154219	497.372569
1.158485	464.787409
1.160893	452.306185
1.171306	406.874416
1.178847	382.87147
1.1869	361.122125
1.21295	314.777025
1.21717	306.822152
1.287808	237.274412
1.310353	222.334948
1.405015	177.267301
1.419189	173.830823
