-1.500000	5.925395
-1.480000	6.302298
-1.460000	5.546672
-1.440000	5.717989
-1.420000	6.093450
-1.400000	6.039367
-1.380000	5.662442
-1.360000	6.125050
-1.340000	5.924565
-1.320000	5.719202
-1.300000	5.101693
-1.280000	4.743473
-1.260000	4.459748
-1.240000	4.755730
-1.220000	5.336426
-1.200000	5.267734
-1.180000	5.318613
-1.160000	5.545795
-1.140000	5.507331
-1.120000	5.044607
-1.100000	4.853586
-1.080000	5.239110
-1.060000	5.411666
-1.040000	5.200534
-1.020000	5.312403
-1.000000	5.455122
-0.980000	5.597842
-0.960000	5.740561
-0.940000	5.330911
-0.920000	5.173202
-0.900000	5.276119
-0.880000	5.289812
-0.860000	5.148266
-0.840000	5.035826
-0.820000	5.125737
-0.800000	5.226715
-0.780000	5.220556
-0.760000	5.097689
-0.740000	5.035901
-0.720000	5.100229
-0.700000	5.167058
-0.680000	5.576507
-0.660000	5.309959
-0.640000	5.043411
-0.620000	5.097134
-0.600000	5.361689
-0.580000	5.773357
-0.560000	5.579847
-0.540000	5.363868
-0.520000	5.420937
-0.500000	5.371932
-0.480000	5.322928
-0.460000	5.273923
-0.440000	5.219170
-0.420000	5.035345
-0.400000	5.055933
-0.380000	5.223967
-0.360000	5.487593
-0.340000	5.518303
-0.320000	5.441682
-0.300000	5.365061
-0.280000	5.571092
-0.260000	5.561387
-0.240000	5.551682
-0.220000	5.541977
-0.200000	5.532272
-0.180000	5.522567
-0.160000	5.512861
-0.140000	5.503156
-0.120000	5.493451
-0.100000	5.483746
-0.080000	5.223283
-0.060000	5.513124
-0.040000	5.802966
-0.020000	6.201275
0.000000	6.140644
0.020000	6.169530
0.040000	6.226132
0.060000	6.260410
0.080000	6.226312
0.100000	6.046510
0.120000	6.394383
0.140000	6.531645
0.160000	6.466693
0.180000	6.676812
0.200000	6.612061
0.220000	6.547311
0.240000	6.482561
0.260000	6.350647
0.280000	6.349218
0.300000	6.914440
0.320000	7.061282
0.340000	6.786986
0.360000	6.841029
0.380000	6.795160
0.400000	6.976371
0.420000	6.821834
0.440000	6.661987
0.460000	6.892906
0.480000	6.808430
0.500000	7.296391
0.520000	7.241542
0.540000	6.948100
0.560000	7.489317
0.580000	7.559035
0.600000	7.523030
0.620000	8.498411
0.640000	9.299450
0.660000	8.320624
0.680000	7.173129
0.700000	7.774556
0.720000	7.772698
0.740000	8.592731
0.760000	7.760206
0.780000	7.227173
0.800000	7.021007
0.820000	6.811212
0.840000	6.187729
0.860000	5.363281
0.880000	4.760700
0.900000	3.786380
0.920000	3.152307
0.940000	1.956201
0.960000	1.818237
0.980000	0.698083
